#ID	genome_anti_hits	prophage_hits	pBGC_hits	pBGC_types	coordinates	genome_length	name
GCF_001648195.1_ASM164819v1_genomic	5	1	0	-	-	0	NZ_CP015641.1 Pseudomonas stutzeri strain 273, complete genome
GCF_001644745.1_ASM164474v1_genomic	4	10	0	-	-	0	NZ_CP015241.1 Escherichia coli strain 2013C-4465 chromosome, complete genome
GCF_001634365.1_ASM163436v1_genomic	9	0	0	-	-	0	NZ_CP014578.1 Burkholderia sp. OLGA172 chromosome 1, complete sequence
GCF_001646605.1_ASM164660v1_genomic	1	5	0	-	-	0	NZ_CP014704.1 Clostridium butyricum strain TOA chromosome 1, complete sequence
GCF_001653755.1_ASM165375v1_genomic	4	0	0	-	-	0	NZ_CP015125.1 Dokdonia donghaensis DSW-1, complete genome
GCF_001647755.1_ASM164775v1_genomic	2	3	0	-	-	0	NZ_CP015724.1 Salmonella enterica strain C629 chromosome, complete genome
GCF_001652505.2_ASM165250v2_genomic	3	1	0	-	-	0	NZ_CP015774.2 Lelliottia amnigena strain ZB04, complete genome
GCF_001653335.1_ASM165333v1_genomic	2	0	0	-	-	0	NZ_CP015079.1 Nocardioides dokdonensis FR1436, complete genome
GCF_001655335.1_ASM165533v1_genomic	0	0	0	-	-	0	NZ_CP015294.1 Chlamydia trachomatis strain E-103 chromosome, complete genome
GCF_001655375.1_ASM165537v1_genomic	0	0	0	-	-	0	NZ_CP015296.1 Chlamydia trachomatis strain E-160 chromosome, complete genome
GCF_001653355.1_ASM165335v1_genomic	16	0	0	-	-	0	NZ_CP015495.1 Mycobacterium avium subsp. paratuberculosis strain MAP/TANUVAS/TN/India/2008, complete genome
GCF_001655415.1_ASM165541v1_genomic	0	0	0	-	-	0	NZ_CP015298.1 Chlamydia trachomatis strain E-547 chromosome, complete genome
GCF_001650235.3_ASM165023v3_genomic	4	1	0	-	-	0	NZ_CP026328.2 Acidithiobacillus caldus strain MTH-04 chromosome, complete genome
GCF_001646625.1_ASM164662v1_genomic	4	6	0	-	-	0	NZ_CP015753.1 Klebsiella pneumoniae strain W14 chromosome, complete genome
GCF_001655455.1_ASM165545v1_genomic	0	0	0	-	-	0	NZ_CP015300.1 Chlamydia trachomatis strain E-8873 chromosome, complete genome
GCF_001648155.1_ASM164815v1_genomic	4	0	0	-	-	0	NZ_CP015199.1 Chryseobacterium glaciei strain IHBB 10212 chromosome, complete genome
GCF_001655495.1_ASM165549v1_genomic	0	0	0	-	-	0	NZ_CP015302.1 Chlamydia trachomatis strain E-32931 chromosome, complete genome
GCF_001645235.2_ASM164523v2_genomic	3	11	0	-	-	0	NZ_CP024479.1 Escherichia coli strain 2011C-4315 chromosome, complete genome
GCF_001647045.1_ASM164704v1_genomic	2	2	0	-	-	0	NZ_CP011942.1 Salmonella enterica subsp. enterica serovar Enteritidis strain OLF-00D989 87-1 chromosome, complete genome
GCF_001652485.1_ASM165248v1_genomic	5	1	0	-	-	0	NZ_CP015775.1 Ochrobactrum pseudogrignonense strain K8 chromosome 1, complete sequence
GCF_001655535.1_ASM165553v1_genomic	0	0	0	-	-	0	NZ_CP015304.1 Chlamydia trachomatis strain E-DK-20 chromosome, complete genome
GCF_001655575.1_ASM165557v1_genomic	0	0	0	-	-	0	NZ_CP015306.1 Chlamydia trachomatis strain F-6068 chromosome, complete genome
GCF_001654455.1_ASM165445v1_genomic	5	0	0	-	-	0	NZ_CP015772.1 Niabella ginsenosidivorans strain BS26 chromosome, complete genome
GCF_001650295.1_ASM165029v1_genomic	4	16	0	-	-	0	NZ_CP015831.1 Escherichia coli O157 strain 644-PT8, complete genome
GCF_001652465.1_ASM165246v1_genomic	2	0	0	-	-	0	NZ_CP015810.1 Microbacterium chocolatum strain SIT 101 chromosome, complete genome
GCF_001656075.1_ASM165607v1_genomic	4	2	0	-	-	0	NZ_CP015646.1 Staphylococcus aureus strain 08-02300, complete genome
GCF_001653775.1_ASM165377v1_genomic	3	0	0	-	-	0	NZ_CP011775.1 Vibrio vulnificus strain FORC_016 chromosome I, complete sequence
GCF_001659705.1_ASM165970v1_genomic	1	0	0	-	-	0	NZ_CP015971.1 Arachidicoccus sp. BS20 chromosome, complete genome
GCF_001661085.1_ASM166108v1_genomic	4	3	0	-	-	0	NZ_CP016015.1 Neisseria gonorrhoeae strain 32867, complete genome
GCF_001659785.1_ASM165978v1_genomic	9	0	0	-	-	0	NZ_CP015961.1 Dietzia timorensis strain ID05-A0528, complete genome
GCF_001654515.1_ASM165451v1_genomic	7	2	0	-	-	0	NZ_CP015852.1 Pseudomonas koreensis strain CRS05-R5 chromosome, complete genome
GCF_001647715.1_ASM164771v1_genomic	10	5	0	-	-	0	NZ_CP015600.1 Pseudomonas antarctica strain PAMC 27494 chromosome, complete genome
GCF_001650275.1_ASM165027v1_genomic	4	14	0	-	-	0	NZ_CP015832.1 Escherichia coli O157 strain 180-PT54, complete genome
GCF_001661115.1_ASM166111v1_genomic	4	3	0	-	-	0	NZ_CP016016.1 Neisseria gonorrhoeae strain 34530, complete genome
GCF_001651945.2_ASM165194v2_genomic	4	18	0	-	-	0	NZ_CP015842.1 Escherichia coli O157:H7 strain FRIK2533, complete genome
GCF_001651925.2_ASM165192v2_genomic	4	18	0	-	-	0	NZ_CP015846.1 Escherichia coli O157:H7 strain FRIK2069, complete genome
GCF_001640965.1_ASM164096v1_genomic	12	7	0	-	-	0	NZ_CP015176.1 Bacillus thuringiensis serovar alesti strain BGSC 4C1 chromosome, complete genome
GCF_001661135.1_ASM166113v1_genomic	4	3	0	-	-	0	NZ_CP016017.1 Neisseria gonorrhoeae strain 34769, complete genome
GCF_001653795.1_ASM165379v1_genomic	10	0	0	-	-	0	NZ_CP011514.1 Mitsuaria sp. 7, complete genome
GCF_001660525.1_ASM166052v1_genomic	9	0	0	-	-	0	NZ_CP015975.1 Bacillus subtilis subsp. subtilis strain delta6 chromosome, complete genome
GCF_001655245.1_ASM165524v1_genomic	15	0	0	-	-	0	NZ_CP011491.1 Mycobacterium vaccae 95051, complete genome
GCF_001663155.1_ASM166315v1_genomic	2	0	0	-	-	0	NZ_CP015963.1 Altererythrobacter ishigakiensis strain NBRC 107699 chromosome, complete genome
GCF_001660485.1_ASM166048v1_genomic	4	0	0	-	-	0	NZ_CP013979.1 Agromyces aureus strain AR33, complete genome
GCF_001663095.1_ASM166309v1_genomic	2	3	1	bacteriocin	34857-86539	2416068	NZ_CP006976.1 Pasteurella multocida subsp. multocida HB01, complete genome
GCF_001663175.1_ASM166317v1_genomic	2	0	0	-	-	0	NZ_CP016033.1 Porphyrobacter neustonensis strain DSM 9434, complete genome
GCF_001655295.1_ASM165529v1_genomic	5	2	0	-	-	0	NZ_CP011525.1 Pseudomonas sp. JY-Q, complete genome
GCF_001654495.1_ASM165449v1_genomic	27	0	0	-	-	0	NZ_CP015849.1 Streptomyces sp. SAT1 chromosome, complete genome
GCF_001648215.1_ASM164821v1_genomic	4	5	0	-	-	0	NZ_CP014755.1 Klebsiella pneumoniae strain AATZP, complete genome
GCF_001651965.2_ASM165196v2_genomic	4	18	0	-	-	0	NZ_CP015843.2 Escherichia coli O157:H7 strain FRIK2455, complete genome
GCF_001658025.1_ASM165802v1_genomic	6	4	0	-	-	0	NZ_CP014007.1 Kosakonia oryzae strain Ola 51, complete genome
GCF_001663495.1_ASM166349v1_genomic	6	0	0	-	-	0	NZ_CP015309.1 Corynebacterium pseudotuberculosis strain PA02 chromosome, complete genome
GCF_001663795.1_ASM166379v1_genomic	4	0	0	-	-	0	NZ_CP016026.1 Streptococcus thermophilus strain KLDS SM, complete genome
GCF_001663835.1_ASM166383v1_genomic	0	1	0	-	-	0	NZ_CP016028.1 Lactobacillus curvatus strain FBA2, complete genome
GCF_001644765.1_ASM164476v1_genomic	4	6	0	-	-	0	NZ_CP015500.1 Klebsiella pneumoniae strain SKGH01 chromosome, complete genome
GCF_001663075.1_ASM166307v1_genomic	2	4	0	-	-	0	NZ_CP016018.1 Escherichia coli strain ER1821R, complete genome
GCF_001655595.1_ASM165559v1_genomic	10	2	0	-	-	0	NZ_CP011566.1 Pseudomonas sp. DR 5-09, complete genome
GCF_001654475.1_ASM165447v1_genomic	6	4	0	-	-	0	NZ_CP015779.1 Bacillus anthracis strain Tangail-1 chromosome, complete genome
GCF_001653935.1_ASM165393v1_genomic	6	1	0	-	-	0	NZ_CP012605.1 Ralstonia insidiosa strain FC1138 chromosome 1, complete sequence
GCF_001660505.1_ASM166050v1_genomic	6	3	0	-	-	0	NZ_CP011460.1 Vibrio anguillarum strain 90-11-286 chromosome I, complete sequence
GCF_001655615.1_ASM165561v1_genomic	10	1	0	-	-	0	NZ_CP011567.1 Pseudomonas sp. GR 6-02, complete genome
GCF_001654435.1_ASM165443v1_genomic	7	4	0	-	-	0	NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome
GCF_001661075.1_ASM166107v1_genomic	7	0	0	-	-	0	NZ_CP014870.1 Pseudomonas silesiensis strain A3, complete genome
GCF_001663815.1_ASM166381v1_genomic	6	1	0	-	-	0	NZ_CP016027.1 Halothiobacillus sp. LS2, complete genome
GCF_001663135.1_ASM166313v1_genomic	12	2	0	-	-	0	NZ_CP012097.1 Serratia plymuthica strain 3Re4-18, complete genome
GCF_001663115.1_ASM166311v1_genomic	13	3	0	-	-	0	NZ_CP012096.1 Serratia plymuthica strain 3Rp8, complete genome
GCF_001663395.1_ASM166339v1_genomic	4	1	0	-	-	0	NZ_CP012968.1 Staphylococcus sp. AntiMn-1, complete genome
GCF_001659745.1_ASM165974v1_genomic	2	4	0	-	-	0	NZ_CP015966.1 Lactobacillus plantarum strain LZ206 chromosome, complete genome
GCF_001661675.2_ASM166167v2_genomic	4	1	0	-	-	0	NZ_CP019602.1 Croceicoccus marinus strain E4A9 chromosome, complete genome
GCF_001663195.1_ASM166319v1_genomic	4	1	0	-	-	0	NZ_CP015990.1 Klebsiella pneumoniae strain BR chromosome, complete genome
GCF_001658005.1_ASM165800v1_genomic	4	1	0	-	-	0	NZ_CP015986.1 Sphingobium sp. EP60837 chromosome 1, complete sequence
GCF_001660585.1_ASM166058v1_genomic	4	3	0	-	-	0	NZ_CP016007.1 Escherichia coli strain NGF1, complete genome
GCF_001660565.1_ASM166056v1_genomic	2	7	0	-	-	0	NZ_CP015995.1 Escherichia coli strain S51, complete genome
GCF_001650215.1_ASM165021v1_genomic	38	1	0	-	-	0	NZ_CP015726.1 Streptomyces sp. RTd22 chromosome, complete genome
GCF_001660045.1_ASM166004v1_genomic	22	0	0	-	-	0	NZ_CP015866.1 Streptomyces parvulus strain 2297 chromosome, complete genome
GCF_001670765.2_ASM167076v2_genomic	0	0	0	-	-	0	NZ_CP029760.1 Riemerella anatipestifer strain RCAD0133 chromosome, complete genome
GCF_001663435.1_ASM166343v1_genomic	3	6	0	-	-	0	NZ_CP015025.1 Klebsiella pneumoniae strain Kpn223, complete genome
GCF_001663415.1_ASM166341v1_genomic	10	4	0	-	-	0	NZ_CP015850.1 Ralstonia solanacearum strain YC40-M chromosome, complete genome
GCF_001672035.1_ASM167203v1_genomic	2	3	0	-	-	0	NZ_CP016071.1 Lactobacillus plantarum strain NCU116 chromosome, complete genome
GCF_001676805.1_ASM167680v1_genomic	0	2	0	-	-	0	NZ_CP015398.1 Lactobacillus brevis strain NPS-QW-145 chromosome, complete genome
GCF_001677255.1_ASM167725v1_genomic	0	0	0	-	-	0	NZ_CP016223.1 Candidatus Sulcia muelleri strain NC chromosome, complete genome
GCF_001660025.1_ASM166002v1_genomic	1	3	0	-	-	0	NZ_CP015857.1 Lactobacillus plantarum strain LZ227 chromosome, complete genome
GCF_001663475.1_ASM166347v1_genomic	3	5	0	-	-	0	NZ_CP015159.1 Escherichia coli strain Eco889 chromosome, complete genome
GCF_001668465.2_ASM166846v2_genomic	6	3	0	-	-	0	NZ_CP035049.1 Acinetobacter baumannii strain ABUH773 chromosome, complete genome
GCF_001672055.1_ASM167205v1_genomic	7	2	0	-	-	0	NZ_CP016032.1 Serratia marcescens strain U36365, complete genome
GCF_001676785.2_ASM167678v2_genomic	4	0	0	-	-	0	NZ_CP015910.2 Brachyspira hyodysenteriae ATCC 27164, complete genome
GCF_001663295.1_ASM166329v1_genomic	3	4	0	-	-	0	NZ_CP014762.1 Klebsiella pneumoniae strain KPNIH39, complete genome
GCF_001663455.1_ASM166345v1_genomic	3	5	0	-	-	0	NZ_CP015130.1 Klebsiella pneumoniae strain Kpn555 chromosome, complete genome
GCF_001677115.2_ASM167711v2_genomic	5	0	0	-	-	0	NZ_CP016029.2 Legionella pneumophila strain Pontiac, complete genome
GCF_001676705.1_ASM167670v1_genomic	7	1	0	-	-	0	NZ_CP016170.1 Bordetella bronchialis strain AU3182, complete genome
GCF_001677075.2_ASM167707v2_genomic	5	0	0	-	-	0	NZ_CP016030.2 Legionella pneumophila strain OLDA, complete genome
GCF_001676745.1_ASM167674v1_genomic	7	2	0	-	-	0	NZ_CP016171.1 Bordetella bronchialis strain AU17976, complete genome
GCF_001677395.1_ASM167739v1_genomic	4	0	0	-	-	0	NZ_CP016277.1 Flavobacterium columnare Pf1, complete genome
GCF_001663855.1_ASM166385v1_genomic	4	2	0	-	-	0	NZ_CP016022.1 Ralstonia insidiosa strain ATCC 49129 chromosome 1, complete sequence
GCF_001674475.2_ASM167447v2_genomic	6	4	0	-	-	0	NZ_CP035051.1 Acinetobacter baumannii strain ABUH763 chromosome, complete genome
GCF_001675245.1_ASM167524v1_genomic	3	0	0	-	-	0	NZ_CP012739.1 Vibrio vulnificus strain FORC_017 chromosome 1, complete sequence
GCF_001676725.1_ASM167672v1_genomic	4	2	0	-	-	0	NZ_CP016172.1 Bordetella flabilis strain AU10664, complete genome
GCF_001672455.2_ASM167245v2_genomic	7	0	0	-	-	0	NZ_CP021070.1 Mesorhizobium sp. WSM1497 chromosome, complete genome
GCF_001677435.1_ASM167743v1_genomic	4	0	0	-	-	0	NZ_CP016268.1 Woeseia oceani strain XK5, complete genome
GCF_001678885.1_ASM167888v1_genomic	4	2	0	-	-	0	NZ_CP011069.1 Streptococcus pyogenes strain STAB09014, complete genome
GCF_001678905.1_ASM167890v1_genomic	1	0	0	-	-	0	NZ_CP012117.1 Dermabacter vaginalis strain AD1-86, complete genome
GCF_001677095.1_ASM167709v1_genomic	17	1	0	-	-	0	NZ_CP016188.1 Mycobacteroides abscessus strain FLAC006 chromosome, complete genome
GCF_001669145.2_ASM166914v2_genomic	6	5	0	-	-	0	NZ_CP035045.1 Acinetobacter baumannii strain ABUH793 chromosome, complete genome
GCF_001675145.1_ASM167514v1_genomic	3	6	0	-	-	0	NZ_CP014667.1 Escherichia coli strain ECONIH2, complete genome
GCF_001677175.1_ASM167717v1_genomic	16	2	0	-	-	0	NZ_CP016191.1 Mycobacteroides abscessus strain FLAC030 chromosome, complete genome
GCF_001677155.1_ASM167715v1_genomic	17	2	0	-	-	0	NZ_CP016190.1 Mycobacteroides abscessus strain FLAC028 chromosome, complete genome
GCF_001677195.1_ASM167719v1_genomic	16	1	0	-	-	0	NZ_CP016192.1 Mycobacteroides abscessus strain FLAC046 chromosome, complete genome
GCF_001676765.1_ASM167676v1_genomic	9	0	0	-	-	0	NZ_CP016079.1 Mesorhizobium loti NZP2037 chromosome, complete genome
GCF_001664105.1_ASM166410v1_genomic	8	1	0	-	-	0	NZ_CP013580.1 Rhizobium phaseoli strain N261, complete genome
GCF_001677135.1_ASM167713v1_genomic	16	5	0	-	-	0	NZ_CP016189.1 Mycobacteroides immunogenum strain FLAC016 chromosome, complete genome
GCF_001664125.1_ASM166412v1_genomic	7	1	0	-	-	0	NZ_CP013563.1 Rhizobium phaseoli strain N831, complete genome
GCF_001676825.1_ASM167682v1_genomic	4	6	0	-	-	0	NZ_CP016159.1 Klebsiella pneumoniae strain TH1 chromosome, complete genome
GCF_001663675.1_ASM166367v1_genomic	0	2	0	-	-	0	NZ_CP014873.1 Lactobacillus backii strain TMW 1.1989 chromosome, complete genome
GCF_001664185.1_ASM166418v1_genomic	8	0	0	-	-	0	NZ_CP013522.1 Rhizobium phaseoli strain R744, complete genome
GCF_001663755.1_ASM166375v1_genomic	0	2	0	-	-	0	NZ_CP014899.1 Lactobacillus backii strain TMW 1.2002 chromosome, complete genome
GCF_001664205.1_ASM166420v1_genomic	8	0	0	-	-	0	NZ_CP013537.1 Rhizobium phaseoli strain R630, complete genome
GCF_001677215.1_ASM167721v1_genomic	15	6	0	-	-	0	NZ_CP016193.1 Mycobacteroides abscessus strain FLAC055 chromosome, complete genome
GCF_001664245.1_ASM166424v1_genomic	8	0	0	-	-	0	NZ_CP013542.1 Rhizobium phaseoli strain R620, complete genome
GCF_001678945.1_ASM167894v1_genomic	5	0	0	-	-	0	NZ_CP015124.1 Phaeobacter gallaeciensis strain JL2886, complete genome
GCF_001664165.1_ASM166416v1_genomic	8	2	0	-	-	0	NZ_CP013585.1 Rhizobium phaseoli strain N161, complete genome
GCF_001675125.1_ASM167512v1_genomic	4	6	0	-	-	0	NZ_CP014647.1 Klebsiella pneumoniae strain KPNIH36, complete genome
GCF_001664385.1_ASM166438v1_genomic	8	0	0	-	-	0	NZ_CP013532.1 Rhizobium phaseoli strain R650, complete genome
GCF_001664265.1_ASM166426v1_genomic	9	2	0	-	-	0	NZ_CP013500.1 Rhizobium esperanzae strain N561 chromosome, complete genome
GCF_001664225.1_ASM166422v1_genomic	8	1	0	-	-	0	NZ_CP013527.1 Rhizobium phaseoli strain R723, complete genome
GCF_001679665.1_ASM167966v1_genomic	3	0	0	-	-	0	NZ_CP013244.1 Caulobacteraceae bacterium OTSz_A_272 chromosome, complete genome
GCF_001664325.1_ASM166432v1_genomic	9	1	0	-	-	0	NZ_CP013495.1 Rhizobium sp. N621, complete genome
GCF_001664445.1_ASM166444v1_genomic	8	0	0	-	-	0	NZ_CP013547.1 Rhizobium phaseoli strain R611, complete genome
GCF_001664285.1_ASM166428v1_genomic	7	1	0	-	-	0	NZ_CP013552.1 Rhizobium phaseoli strain N931, complete genome
GCF_001677275.1_ASM167727v1_genomic	1	0	0	-	-	0	NZ_CP016177.1 Vibrio breoganii strain FF50 chromosome 1, complete sequence
GCF_001664345.1_ASM166434v1_genomic	9	1	0	-	-	0	NZ_CP013517.1 Rhizobium sp. N113, complete genome
GCF_001660005.1_ASM166000v1_genomic	0	0	0	-	-	0	NZ_CP014349.1 Borrelia hermsii HS1 isolate Browne Mountain, complete genome
GCF_001664465.1_ASM166446v1_genomic	9	1	0	-	-	0	NZ_CP013490.1 Rhizobium sp. N6212, complete genome
GCF_001664085.1_ASM166408v1_genomic	9	1	0	-	-	0	NZ_CP013505.1 Rhizobium sp. N1341, complete genome
GCF_001678925.1_ASM167892v1_genomic	2	10	0	-	-	0	NZ_CP013031.1 Escherichia coli strain H1827/12, complete genome
GCF_001682135.1_ASM168213v1_genomic	1	0	0	-	-	0	NZ_CP007121.1 Thermosipho sp. 1070, complete genome
GCF_001664525.1_ASM166452v1_genomic	9	2	0	-	-	0	NZ_CP013590.1 Rhizobium sp. N871, complete genome
GCF_001663715.1_ASM166371v1_genomic	0	1	0	-	-	0	NZ_CP014881.1 Lactobacillus backii strain TMW 1.1991 chromosome, complete genome
GCF_001664145.1_ASM166414v1_genomic	9	1	0	-	-	0	NZ_CP013601.1 Rhizobium sp. N731, complete genome
GCF_001663735.1_ASM166373v1_genomic	0	3	0	-	-	0	NZ_CP014890.1 Lactobacillus backii strain TMW 1.1992 chromosome, complete genome
GCF_001664305.1_ASM166430v1_genomic	9	1	0	-	-	0	NZ_CP013511.1 Rhizobium sp. N1314, complete genome
GCF_001682255.1_ASM168225v1_genomic	6	0	0	-	-	0	NZ_CP015100.1 Corynebacterium pseudotuberculosis strain T1, complete genome
GCF_001682275.1_ASM168227v1_genomic	6	0	0	-	-	0	NZ_CP014998.1 Corynebacterium pseudotuberculosis strain Cp13, complete genome
GCF_001664405.1_ASM166440v1_genomic	7	1	0	-	-	0	NZ_CP013568.1 Rhizobium phaseoli strain N771, complete genome
GCF_001680825.1_ASM168082v1_genomic	4	0	0	-	-	0	NZ_CP016328.1 Gluconobacter oxydans strain 1.637, complete genome
GCF_001664365.1_ASM166436v1_genomic	7	1	0	-	-	0	NZ_CP013574.1 Rhizobium phaseoli strain N671, complete genome
GCF_001664425.1_ASM166442v1_genomic	7	1	0	-	-	0	NZ_CP013557.1 Rhizobium phaseoli strain N841, complete genome
GCF_001677475.1_ASM167747v1_genomic	3	11	0	-	-	0	NZ_CP015229.1 Escherichia coli strain 06-00048 chromosome, complete genome
GCF_001677515.1_ASM167751v1_genomic	4	9	0	-	-	0	NZ_CP013662.1 Escherichia coli strain 08-00022, complete genome
GCF_001664545.1_ASM166454v1_genomic	9	1	0	-	-	0	NZ_CP013595.1 Rhizobium sp. N741 chromosome, complete genome
GCF_001677495.1_ASM167749v1_genomic	3	13	1	bacteriocin	1241019-1304441	5286558	NZ_CP015228.1 Escherichia coli strain 09-00049, complete genome
GCF_001664485.1_ASM166448v1_genomic	8	2	0	-	-	0	NZ_CP013630.1 Rhizobium sp. N324, complete genome
GCF_001675515.1_ASM167551v1_genomic	11	8	0	-	-	0	NZ_CP016194.1 Bacillus thuringiensis serovar coreanensis strain ST7, complete genome
GCF_001685375.1_ASM168537v1_genomic	3	0	0	-	-	0	NZ_CP016439.1 Streptococcus thermophilus strain CS8, complete genome
GCF_001663655.1_ASM166365v1_genomic	0	3	0	-	-	0	NZ_CP014623.1 Lactobacillus backii strain TMW 1.1988 chromosome, complete genome
GCF_001652565.1_ASM165256v1_genomic	7	3	0	-	-	0	NZ_CP015736.1 Shinella sp. HZN7, complete genome
GCF_001679745.1_ASM167974v1_genomic	4	1	0	-	-	0	NZ_CP016224.1 Vibrio alginolyticus strain ZJ-T chromosome 1, complete sequence
GCF_001682335.1_ASM168233v1_genomic	4	6	0	-	-	0	NZ_CP016072.1 Staphylococcus pseudintermedius strain NA45, complete genome
GCF_001683055.1_ASM168305v1_genomic	4	0	0	-	-	0	NZ_CP004046.1 [Brevibacterium] flavum ZL-1, complete genome
GCF_001682435.2_ASM168243v2_genomic	6	3	0	-	-	0	NZ_CP016073.1 Staphylococcus pseudintermedius strain 081661, complete genome
GCF_001683115.1_ASM168311v1_genomic	4	0	0	-	-	0	NZ_CP004062.1 Corynebacterium glutamicum ZL-6, complete genome
GCF_001683515.1_ASM168351v1_genomic	1	1	0	-	-	0	NZ_CP016391.1 Streptococcus agalactiae strain FWL1402, complete genome
GCF_001682215.1_ASM168221v1_genomic	1	1	0	-	-	0	NZ_CP012706.1 Bacteroides fragilis strain S14 chromosome, complete genome
GCF_001678965.1_ASM167896v1_genomic	3	14	1	bacteriocin	1293274-1359354	5233459	NZ_CP013663.1 Escherichia coli strain GB089, complete genome
GCF_001679725.1_ASM167972v1_genomic	3	1	0	-	-	0	NZ_CP016282.1 Cryobacterium arcticum strain PAMC 27867 chromosome 1, complete sequence
GCF_001680045.1_ASM168004v1_genomic	4	1	0	-	-	0	NZ_CP016347.1 Vibrio natriegens strain CCUG 16371 chromosome 1, complete sequence
GCF_001680025.1_ASM168002v1_genomic	5	2	0	-	-	0	NZ_CP016345.1 Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759 chromosome 1, complete sequence
GCF_001682305.2_ASM168230v2_genomic	2	3	0	-	-	0	NZ_CP016182.2 Escherichia coli strain EC590 chromosome, complete genome
GCF_001682385.1_ASM168238v1_genomic	8	1	0	-	-	0	NZ_CP016210.1 Azoarcus olearius strain DQS4, complete genome
GCF_001680065.1_ASM168006v1_genomic	5	4	0	-	-	0	NZ_CP016349.1 Vibrio natriegens strain CCUG 16373 chromosome 1, complete sequence
GCF_001679685.1_ASM167968v1_genomic	12	6	0	-	-	0	NZ_CP016214.1 Pseudomonas aeruginosa strain PA121617 chromosome, complete genome
GCF_001682175.1_ASM168217v1_genomic	4	0	0	-	-	0	NZ_CP011884.1 Vibrio parahaemolyticus strain MAVP-Q chromosome 1, complete sequence
GCF_001680085.1_ASM168008v1_genomic	6	1	0	-	-	0	NZ_CP016351.1 Vibrio natriegens strain CCUG 16374 chromosome 1, complete sequence
GCF_001685415.1_ASM168541v1_genomic	1	0	0	-	-	0	NZ_CP014989.1 Serinicoccus sp. JLT9, complete genome
GCF_001685665.2_ASM168566v2_genomic	3	4	0	-	-	0	NZ_CP015626.1 Staphylococcus pseudintermedius strain 063228, complete genome
GCF_001683095.1_ASM168309v1_genomic	6	5	0	-	-	0	NZ_CP012730.1 Bacillus anthracis strain Parent1, complete genome
GCF_001683065.1_ASM168306v1_genomic	6	5	0	-	-	0	NZ_CP012729.1 Bacillus anthracis strain Parent2, complete genome
GCF_001683155.1_ASM168315v1_genomic	6	5	0	-	-	0	NZ_CP012721.1 Bacillus anthracis strain PR02, complete genome
GCF_001683135.1_ASM168313v1_genomic	6	5	0	-	-	0	NZ_CP012720.1 Bacillus anthracis strain PR01, complete genome
GCF_001683175.1_ASM168317v1_genomic	6	5	0	-	-	0	NZ_CP012722.1 Bacillus anthracis strain PR05, complete genome
